H|11029|2023-09-13T02:30:55.872798700+02:00
D|17032273|11029000000027|61697c48-8e2d-48b6-a433-98de766095a7|7293b554-c071-400a-bee0-0023719921c7|2023-09-12T12:47:03.847+02:00|2023-09-12T12:49:54.155218700+02:00|12.000000|8.015500|3.984500|CREDITCARD|10704|Card Payments|PAID
D|17032279|11029000000032|61697c48-8e2d-48b6-a433-98de766095a7|7293b554-c071-400a-bee0-002371992110|2023-09-12T13:10:39.953+02:00|2023-09-12T13:13:54.936300700+02:00|12.000000|8.015500|3.984500|CREDITCARD|10704|Card Payments|PAID
D|17032280|11029000000035|61697c48-8e2d-48b6-a433-98de766095a7|7293b554-c071-400a-bee0-002371992113|2023-09-12T13:11:12.710+02:00|2023-09-12T13:13:54.967544700+02:00|12.000000|8.015500|3.984500|CREDITCARD|10704|Card Payments|PAID
D|17032281|11029000000036|61697c48-8e2d-48b6-a433-98de766095a7|7293b554-c071-400a-bee0-002371992114|2023-09-12T13:12:04.280+02:00|2023-09-12T13:15:55.116813700+02:00|12.000000|8.015500|3.984500|CREDITCARD|10704|Card Payments|PAID
T|6|48.000000|2023-09-13T02:30:55.948802900+02:00
